CM3,Profitable
-17.5448951845178,False
-38.69660958361628,False
-21.145473813444646,False
-9.707940892904823,False
-6.720161065314517,False
-22.89250953958042,False
17.348466214350093,True
8.878899954095914,True
-0.8692356305735309,False
-13.359421104974768,False
-20.930254143905373,False
-12.779302059125282,False
-15.541179641361367,False
-15.2025237641745,False
-13.54700024961408,False
-1.4981932136800857,False
-9.451592147260083,False
-22.924408293882852,False
2.039350944729506,True
-21.923885573277634,False
0.7371077322228388,True
-4.293439282066416,False
-3.742151446459143,False
-12.929257813662122,False
-12.430546452804894,False
-5.464326623842943,False
-17.313610489407495,False
-22.625135146409452,False
0.9894455589768718,True
-35.48134681028415,False
7.910290303205262,True
-40.31718767284846,False
-14.221510991571641,False
-9.16129874820193,False
-22.607161564427937,False
-18.309794938386815,False
-8.07291660035477,False
-5.786975850891064,False
-22.117763754167207,False
-23.851673615592304,False
-5.040349503574131,False
-14.055553937034869,False
-16.449783100284446,False
-33.73721573146328,False
17.59700362057826,True
-17.4085491679744,False
-7.8984054732352895,False
-47.95727938151508,False
-22.90931675690935,False
-47.97916645502387,False
-10.974759609551157,False
-16.79903565722479,False
-2.9128200061244307,False
-39.95562482492626,False
-2.516866459724419,False
-17.088554455154544,False
-53.22495986925175,False
-57.95678830260842,False
1.049557022579723,True
-26.08726553826806,False
3.233334791840303,True
-11.005921298551904,False
-0.4031992234384383,False
0.6390383773058943,True
-30.759755185605627,False
-29.117941715630014,False
-33.386061938389346,False
-17.89901770943316,False
14.60443026427896,True
-54.914734259423156,False
-28.758884597383386,False
-13.80872805499401,False
-16.302071598351223,False
-44.460415036950025,False
-14.30789297528706,False
-22.762809971036653,False
-21.459948939944375,False
-1.876980148421005,False
11.729238487771056,True
-36.5152718730323,False
-18.446456040907545,False
-23.384898490427965,False
-45.848687621540996,False
-37.977759639335076,False
-14.132703115060206,False
-4.350269064100836,False
4.144060541932419,True
-20.124116429260162,False
6.1995976637678645,True
-9.959499201698605,False
-41.178595603963714,False
-15.916840619756023,False
-18.981998426818706,False
-43.17080522802921,False
-47.85276476072248,False
-31.375964131151434,False
11.049306209300372,True
-5.347708214078882,False
-26.360939257179822,False
-23.507191883699697,False
-8.568605726119081,False
-13.519263545832448,False
-4.338644427451989,False
-17.48437835215258,False
-23.388917222805247,False
-2.899642741042097,False
-10.150307562992932,False
5.038420450412325,True
-10.789298902927516,False
-23.366761941944226,False
-7.475133761586569,False
-22.040112229972152,False
-31.92078732590604,False
-22.703967349845634,False
-18.07939146714464,False
10.102995315379438,True
-52.37506202884852,False
-9.383792509624758,False
-41.717342431734465,False
-24.690140008015113,False
-16.71788940920961,False
-35.428385186010836,False
9.082423532762594,True
-28.197127658687933,False
-41.1010952687148,False
-2.735794111091831,False
-32.48882108042143,False
-10.15172758511287,False
-4.643759783968854,False
3.109708705239896,True
3.020759807474274,True
14.585138775899736,True
-30.33726589201764,False
-37.06448142939921,False
-30.358962916354688,False
-41.34449177784782,False
-20.00712822486746,False
9.706450989772812,True
-19.59111736838126,False
-21.09319321607211,False
-29.796943362301562,False
-20.874722178195583,False
2.0152631411056063,True
-22.96645004622439,False
-20.334954998228238,False
-8.632266724569785,False
-17.20351502861166,False
-18.564892770332555,False
5.506311995207369,True
-20.696459797447087,False
-9.895394375952069,False
-22.989379292882553,False
-10.27357171875682,False
-26.44243301322683,False
-26.606493698323852,False
-40.47885389412484,False
-17.521397378140726,False
-22.286803394111153,False
-20.113209184878897,False
-13.747798589767836,False
-14.114982183568863,False
-23.705603207373073,False
-39.92190960590759,False
-33.447664044049276,False
1.3111763493533957,True
3.3927823333942193,True
-17.011593805094726,False
-39.13596949015057,False
-10.155694579946662,False
-28.40011722338519,False
-41.296000444140766,False
-10.847179228528251,False
-11.351282933564327,False
-19.931832029948858,False
-23.90653345666913,False
-51.688414523199896,False
-31.060215080854114,False
-26.214738836858498,False
-12.559957375636706,False
5.813251193714738,True
-28.369501006532104,False
-6.280697719130053,False
-18.14146189788647,False
-7.430646231027861,False
-7.9922136380547535,False
-14.037491589300839,False
-31.400901442647303,False
-29.560077337415937,False
-26.71262821825202,False
-17.65733163852805,False
-42.77146569641412,False
-21.740367900520663,False
5.72804299018571,True
-41.25104687631471,False
-30.251692417577864,False
-58.290751144894365,False
-8.843718117499858,False
-21.87594346489779,False
-35.762508696330016,False
-27.452151051379083,False
-38.11842550337689,False
-18.03637343239771,False
-32.25438395279458,False
6.1422306821461525,True
-14.849013443914913,False
-11.339920183566377,False
-28.990980497379418,False
-22.383115402807455,False
-24.051855134872106,False
10.67625058519435,True
-37.95041058798937,False
-32.02142539743088,False
-0.7581204987692942,False
-21.400192030724597,False
-6.984732859006225,False
-44.64959968633818,False
-19.736022839798594,False
-16.3441003170526,False
-24.446277231491496,False
-27.142309794849005,False
-42.11532570193047,False
-45.326459275089725,False
-11.664404401233181,False
-9.824139461475315,False
-19.49239591525121,False
-2.0272301268166046,False
-38.63249951645767,False
-16.54774678122434,False
-28.40489934663469,False
-9.19802885433294,False
-21.34368751290319,False
-2.3858998616608744,False
-15.890105991325395,False
-57.424101370177986,False
-8.86420307725193,False
-39.57844074342756,False
-31.096126913410107,False
-18.528061859199667,False
-1.5872935556596133,False
-5.110067642509662,False
-38.2777231685734,False
11.488795682711476,True
-9.092885384083996,False
-37.32223920989158,False
-29.847101548945226,False
-10.84177857059273,False
-6.758667430261227,False
-13.057691409241045,False
-11.851878224077446,False
-24.6875868498785,False
-1.8282459894109842,False
9.491782227769992,True
-40.541002114132276,False
-43.150242556449484,False
-9.797731638334305,False
-16.995052035963706,False
-29.732926460594683,False
-8.694128327415761,False
-35.40354571248204,False
-8.060865298668197,False
-36.302895467712034,False
-22.693159949395184,False
0.6725720833531597,True
-23.764586015121946,False
-7.0971159351983815,False
-31.03413242686,False
-18.318570974535195,False
-13.003652378918467,False
-36.6260046792801,False
-0.40783125292177047,False
-34.84991983143974,False
-2.136812468397139,False
-13.757462858730644,False
-34.172030376033064,False
-19.47889372176067,False
-11.835322530096043,False
-21.19042363429733,False
-38.17780287839356,False
-31.40665753138967,False
-21.424053476802918,False
-20.292091212817265,False
-4.441758492112449,False
-15.8783781645976,False
-22.91501554716389,False
-52.19627534545961,False
15.235360844924887,True
-8.437135304367484,False
-19.511898246042556,False
-26.112098211657372,False
-52.91199709337503,False
-3.797349046787488,False
-31.511894298331633,False
8.872390543966223,True
-38.080458769627,False
-6.445579201870572,False
-45.7469666559378,False
-14.400515279873254,False
-45.95356869962418,False
-11.473711414696698,False
-24.884629468822972,False
-28.521734020371724,False
-5.884388385328901,False
-20.81300888828723,False
10.409515869010995,True
6.712251516148463,True
3.509318833679078,True
-3.957686056797588,False
-42.59700369408897,False
-18.94126063255088,False
-50.143296322484474,False
-43.589806294764315,False
-57.51602570815047,False
-14.478356297884886,False
-57.92456520660592,False
-2.1175700692481705,False
-20.886225745770925,False
-23.63810158234449,False
-40.466597160188584,False
-28.266347934784108,False
-10.124527496449204,False
-12.471946176312287,False
-11.733215643796612,False
-31.909382210374286,False
-16.48488124300153,False
-6.696466786851229,False
-18.892121647183107,False
-16.469272897468933,False
1.7125811690384154,True
-16.50526648251501,False
-10.012337520121704,False
-31.592265296259242,False
-57.92520407511894,False
-13.335161216822534,False
-21.45069486927845,False
-55.967371402783215,False
-28.33290465628894,False
-8.409714854691344,False
-24.057349958011184,False
-30.590286056936314,False
-20.398696475127082,False
-6.092899596381173,False
-11.484687635734765,False
-5.312232426930866,False
-60.25524724840528,False
-19.0125451976382,False
-22.90416043055948,False
-12.524873608557833,False
-37.590740656840126,False
-27.887214413345504,False
-23.642275286626678,False
-17.594372444332777,False
-5.947856237829278,False
-0.31488350655067876,False
-19.931407404374433,False
-50.41753918183523,False
6.469760839119793,True
-14.962222818488726,False
-23.5680422129933,False
-14.785137374853289,False
-26.733531362667726,False
16.18516735057446,True
-24.895434670594923,False
-33.65878941890705,False
-32.25387577848217,False
-23.197510307630665,False
-12.61575079320031,False
-30.799878131807883,False
-37.96890320287673,False
2.309216492311066,True
5.462491260680714,True
-14.942755536246054,False
-38.587358799331916,False
-39.81407524785533,False
5.284221254287065,True
-11.99307113348928,False
10.571650197199318,True
-33.13260466581279,False
-0.5303935283014951,False
1.3035353948591322,True
-31.679065747338008,False
1.2228442530639185,True
-11.651786958311725,False
14.72319918000608,True
-41.38045191783674,False
-19.95960792948764,False
-30.939555131667866,False
-9.703223306129175,False
-27.14422061002083,False
-13.196012867245095,False
-16.108766707491533,False
1.1962217869468148,True
-16.474935787427924,False
-16.839386242247986,False
-11.255261631924945,False
-16.28105139716053,False
-34.35615949015086,False
-17.052482452910226,False
18.587584534752256,True
-13.604773733423912,False
-22.83252297213352,False
-57.60076192448328,False
-15.993526301054494,False
10.250598078652068,True
-9.469102356576027,False
1.1514853994339234,True
-5.918485696121394,False
-6.5234295581728325,False
-18.886092376668806,False
-17.241522122546137,False
-46.06539116563465,False
16.304893307715595,True
-39.77473828849148,False
-3.027805386440207,False
-17.3851422264355,False
6.049585681015614,True
-8.210319684623087,False
-20.467509229861953,False
-43.37044252248796,False
-28.821834343341607,False
-14.235845578716713,False
-24.578995212944168,False
-19.22501275289456,False
-45.23367104067679,False
14.569183723769605,True
-24.378298755097525,False
-34.59773003122457,False
-32.80956589905015,False
-9.391231355441306,False
-11.88290895291653,False
-8.378884774905721,False
-14.414177055900204,False
-1.1603169199720078,False
-19.13328146368942,False
-13.924911036785396,False
-32.76213601139392,False
-33.75822468307923,False
-40.35143684755754,False
-8.285113969471023,False
-32.07373785376246,False
-10.540237653120883,False
-11.630796398387709,False
-33.95627367747545,False
-54.96250787615906,False
-0.5859625488734181,False
-26.425940082497142,False
-36.69110800279929,False
-16.493102201721857,False
1.3871614611889669,True
-23.615006291619842,False
-22.193821577829915,False
-34.34517711649421,False
-20.854101935910574,False
-23.812302616934197,False
-16.501070547381662,False
-41.63467038992407,False
-11.88017995295878,False
-12.273145863558419,False
-26.11647069196922,False
-41.06319882361912,False
-39.84352122881911,False
-13.155893288715745,False
-35.55274476603518,False
-0.4430556935138483,False
9.982107991439744,True
-58.929630403561795,False
3.8143182178625423,True
-23.743007171043573,False
-14.457884753642666,False
-9.847245911044745,False
-36.89102522296183,False
-17.73586960900514,False
-5.429747136829434,False
-1.9107909465992101,False
-21.90361145168462,False
-31.62731532987364,False
-22.865110733745247,False
-15.873307241999655,False
-16.820740444950843,False
-7.216651229183789,False
-24.913541365578638,False
-32.77059300773465,False
-1.9509430714789637,False
-13.263259554184906,False
-29.143972930982656,False
-12.875999085350244,False
-14.772340978288774,False
-18.733334747100102,False
4.657121493912339,True
-17.430439460855933,False
-3.6156981141685662,False
-29.019849605611512,False
-40.45226772841417,False
0.7273416708844422,True
-23.010167292390484,False
-14.119540817111876,False
-9.86218301389344,False
-8.956678392606015,False
-6.0570539097912,False
-10.147556234938069,False
-8.931792007909628,False
-6.654176117916599,False
-9.061353120438064,False
-17.979270856489496,False
-39.540386707331606,False
-42.35987244584634,False
-17.61214659186295,False
-25.21181968577152,False
-29.588902126974745,False
-27.310795358506564,False
-36.7957474298637,False
-9.467666345730947,False
-15.365798955668826,False
-12.422880154857296,False
-27.173767908371413,False
-21.153712278901267,False
16.863463732932466,True
-36.86546808351306,False
-41.461286349740654,False
-52.128741125075436,False
-33.145126656787255,False
11.611751848419274,True
-5.665842188808092,False
-4.97816308855456,False
-11.926714488975978,False
-25.638272215479564,False
-35.40485943149014,False
-35.825723331251076,False
-19.116101710719846,False
-20.709476809719327,False
-2.5482675505915573,False
-52.56380103369936,False
-17.78451220779162,False
-14.400446181704066,False
5.7484796140680245,True
12.024795413340406,True
-19.81416810074137,False
9.09875867896189,True
-40.34672360204157,False
0.15704340633122627,True
-6.471090755707337,False
-21.89273159823051,False
6.037276069232135,True
10.062173475583794,True
-32.15643295351611,False
-11.078268677966193,False
-17.395283767508133,False
-33.085565142638764,False
-7.3132741153760925,False
-57.76570879203019,False
-26.563339996977078,False
-18.740472527553273,False
-35.39317552756088,False
-32.06600284007939,False
-39.27031518848808,False
-28.294028557542795,False
4.255835725034114,True
-2.3268215974575917,False
-3.5948854412046742,False
-24.349371892397286,False
-24.74681514239886,False
-15.270909285917089,False
-22.55358010968009,False
-44.66474777515572,False
-19.596483024448613,False
-17.430220966470024,False
-2.213733573974494,False
-10.543917151777912,False
-38.916272872525575,False
-38.40696473828865,False
-21.698365784771973,False
3.3626610439629694,True
-19.33506654931861,False
-7.733434031845338,False
-12.347108434134963,False
-40.39323880159482,False
-12.571646246474248,False
-31.739499614030798,False
-55.36603982403305,False
-19.535017270540134,False
-3.927848558653281,False
-27.930086469877477,False
-3.7267970755650737,False
-16.43379262888689,False
-19.930835546194796,False
-35.198584336527546,False
-26.000922786867136,False
-17.43500362628374,False
-18.45756453358868,False
3.9735047214070356,True
-22.607864509373073,False
-10.15519559556698,False
-1.2514585150513966,False
1.60447804608026,True
-2.8124265090038136,False
-36.213808994024255,False
-15.453825738491012,False
-23.029951463393388,False
-5.955114426946292,False
-27.63548316821101,False
-4.854514817878048,False
-24.075075477449808,False
-9.48665806585576,False
-23.479143933160945,False
-15.402679776050483,False
-23.008624782908267,False
-6.316141875525901,False
5.2838494112186645,True
9.195602194252103,True
2.5257999410038536,True
-33.96798201878863,False
-39.74623299889081,False
5.741063643240917,True
3.0110119726172506,True
-32.919250424594644,False
3.65602098934011,True
-23.707334263515055,False
-23.90521763122388,False
-23.322917051511943,False
-17.19334435839756,False
-20.344409898280205,False
-26.04185616405205,False
-37.47108997267092,False
-11.682270074536405,False
-17.18611452420881,False
-14.053859866022933,False
-22.860614155674018,False
-22.23963016159192,False
-7.525132107141509,False
7.943247086807624,True
-34.12759144929871,False
-28.218006348760603,False
-14.619547678282899,False
-5.312401771942309,False
-34.2259504573868,False
-19.37670221870262,False
-33.89223741184309,False
-26.325001887369872,False
-38.77837462175241,False
-9.539817884290137,False
-46.320533404331734,False
-4.363078008949699,False
-14.024341944470212,False
-30.405896549387514,False
-4.862280432087658,False
-24.710366756734864,False
-14.774182125875456,False
-21.32177468172724,False
-8.971262439703459,False
-28.554941728356162,False
-53.29252974404247,False
-13.897629719504152,False
-24.415360181477755,False
-14.495090145092831,False
-12.029157528591519,False
-41.353907446155915,False
-30.500017656328904,False
-32.32700057112584,False
5.578091428262969,True
-10.351974870487833,False
0.7997605334543998,True
-23.112240067635085,False
-39.00192480197489,False
-31.4731739705843,False
-12.166221186862128,False
10.717191605452427,True
-46.21057298831076,False
-31.929665017087117,False
-2.5625886097181123,False
-22.191651759237846,False
-15.126270197172275,False
-24.73035588308488,False
-2.4641928086450378,False
-32.732655941324076,False
-41.88807497012178,False
-32.68585893646135,False
0.7809766596317118,True
-33.73160584115453,False
-43.142584543368216,False
-21.716654729051935,False
-27.190876819464982,False
-8.62432609608712,False
-30.115894858659548,False
-32.259401841870584,False
-57.60075994440781,False
-22.352867040635317,False
-40.97370156105218,False
-47.928458536512586,False
-19.20373837055769,False
-28.57937740511301,False
-8.32139786625224,False
-40.48103497212036,False
-39.21745700572006,False
-23.459701109052855,False
-44.59002944469431,False
0.9551097708927543,True
-19.10955836325818,False
-45.6006531827433,False
-10.868502905402199,False
-26.52238534646186,False
13.307561292570288,True
-16.27797061847767,False
-21.598300592740998,False
-15.552944313245703,False
-31.200778951885194,False
-25.4839275542839,False
-43.02081574755428,False
-22.764805784787807,False
-17.2971049152734,False
-44.011034524301095,False
-46.45442079706735,False
-23.30063259875387,False
5.632594492729925,True
-4.523347588379519,False
-35.63054609915776,False
-10.84160008670909,False
-29.29795567420024,False
-23.41230077399178,False
8.441928968302218,True
-32.31686001751763,False
-17.547186219485454,False
-2.2800936379094914,False
18.581412275908523,True
-12.054147924834215,False
0.29696001145923034,True
-17.911109845691893,False
-7.010908504758945,False
9.759454449074958,True
-12.6199500063002,False
-24.232547357931278,False
-26.772896260948357,False
1.6121849687296894,True
-1.317286070886496,False
-38.415040716348145,False
13.147808481537329,True
-30.186046603735,False
-18.32735727329439,False
-21.195920584297387,False
-38.61137631480703,False
-34.03923651480143,False
-6.050517355734456,False
-42.61166273281907,False
-38.3482559984361,False
7.818916654216682,True
-35.155776797571086,False
-39.182772777116085,False
3.8422092840729256,True
-11.028166810917142,False
-35.23038047705198,False
-0.09331728035719422,False
-2.9427667455784174,False
-21.063209900495217,False
17.75438983624027,True
-28.62314977516258,False
-9.787403892263168,False
-28.875295043395525,False
-35.244692230219336,False
-20.009008310204656,False
-20.94801956580941,False
-12.144820696271982,False
-14.115398762856032,False
-6.140955628481766,False
-23.20004835541632,False
-31.456754842437,False
-13.021220098357187,False
19.16155982975619,True
7.357044686816302,True
-33.17333313244149,False
-40.81567750718659,False
-8.452395045463728,False
-19.386015984914568,False
-36.358084384572386,False
-15.915942970845286,False
-46.90509838342786,False
-20.09278582809614,False
-17.674368278268993,False
-6.099554219843899,False
-34.93472111668102,False
-16.63152030690189,False
-44.279631373810226,False
-15.5051931373733,False
-21.34303318580884,False
-29.804781786594468,False
-37.9636352587373,False
-1.739997734896285,False
-35.24318601625477,False
-21.38691074396607,False
3.1745299447728677,True
-12.39583128405107,False
-6.698620257165903,False
0.1852567982516362,True
-28.994152057339974,False
-19.20805807323054,False
-19.94012810382916,False
-7.744121515059369,False
-42.20215830922879,False
-31.153984286134786,False
-40.210904867118366,False
1.1265202182937308,True
-36.13745234407084,False
-54.61272297233589,False
12.405219042418416,True
-33.63660761633737,False
-28.258192326168825,False
-4.894495931750182,False
-27.99041237190107,False
-27.387936865181217,False
11.317516657042724,True
-29.540608932070995,False
-35.23087037646063,False
-8.565341784026657,False
-14.425969292309581,False
20.446935586293463,True
-29.038371832146126,False
-18.296386844064557,False
-30.387222048197955,False
2.137481971191832,True
-55.044876650004305,False
-11.502318165824036,False
-37.37689556953911,False
-33.08216507957557,False
-47.10964999558584,False
9.43141993890298,True
-23.497902330105134,False
-34.61045481101194,False
-15.881368933527483,False
-9.985223258438314,False
-13.623278688029899,False
-26.97785702607158,False
-8.57739886794877,False
-2.6092483927690218,False
-0.6622555045417755,False
-25.14243831605966,False
-29.429030210176155,False
-13.845131144412338,False
6.106343411059186,True
-26.811646319751887,False
-44.75700680520904,False
17.00566712816947,True
10.254557854833216,True
-11.940223547696188,False
-27.975245383098898,False
-21.54690660427561,False
-25.14178706682451,False
3.4621134150571784,True
-59.88648599605068,False
-12.232776444036904,False
-12.329329310542061,False
-51.747975954215306,False
9.812705729021737,True
-35.77655269532489,False
-7.00769728731613,False
-30.46271618093769,False
-7.356580108497241,False
-24.452466836105685,False
-46.06443302979259,False
-13.864459227944916,False
-11.786756008104213,False
-23.13951505584309,False
-44.61484071944583,False
-10.510920791960825,False
17.22538338386096,True
4.7959054021837595,True
-16.10871866659091,False
-21.343464593849077,False
-32.114545761518535,False
-17.894246410879738,False
-10.38900310504907,False
-44.09819666790658,False
-21.755441432412333,False
4.588543535253571,True
-35.82563133045949,False
-11.316029131604417,False
-23.675409363448587,False
-7.427391938241431,False
0.8667115600972615,True
-12.84246319317192,False
1.9171490837310756,True
-17.286382432970715,False
-23.642794831132928,False
-31.659105771620244,False
-6.888396143659769,False
-17.68707590065179,False
4.382040243906214,True
13.024479830140507,True
-20.021665439557502,False
3.2273780017772182,True
-36.287765148076815,False
-23.77924437040916,False
-12.83565246361242,False
-13.968862523222334,False
-55.55612809464531,False
-9.545163541638715,False
-33.41966335338941,False
-48.42428254968753,False
-0.7905642173250591,False
7.1111893998925275,True
1.446107998969616,True
-39.16037363148291,False
-43.21070578722186,False
-18.70300573384381,False
-10.622698173208885,False
-18.054227147580107,False
-9.363065210064786,False
-4.189406441102548,False
-8.223729813862661,False
-22.15883212253223,False
-1.467957754334826,False
-48.64833354339043,False
-10.75282279149134,False
-6.104602434978972,False
-58.14502346361614,False
-6.389824360009268,False
-15.3059972631203,False
-5.577952262355517,False
-23.115363168759337,False
-6.234834375416515,False
-20.036101112314448,False
-36.262241315890066,False
-56.06128698955389,False
-22.076087966467195,False
-34.97605188228732,False
-35.79996362818815,False
-1.2703622994789505,False
3.639463042618484,True
-1.682786208184428,False
7.444076102073392,True
-43.518625760421315,False
-53.95038508413102,False
-18.827417077860705,False
-31.911686303825164,False
-52.76539701721691,False
9.741802678420935,True
-20.301737673797675,False
-25.04446017921795,False
-8.7691638396801,False
-3.927812306126121,False
-25.639520063110712,False
-15.696183563372433,False
-36.413481772697516,False
-24.65291973009795,False
3.8368226660480538,True
-40.532567996455754,False
-6.460183122478746,False
-23.256688158484906,False
-33.20083629412943,False
-17.911692695849126,False
-27.959068189130367,False
-45.233396344168376,False
4.190511309399433,True
-3.6140811110773114,False
-28.827386942839595,False
-4.984318485315157,False
-57.81679991147096,False
-3.289567995281505,False
-18.04119349594735,False
-42.119506066620204,False
-4.0020694387230975,False
-25.65267176586488,False
-21.795211105458705,False
-33.17188408195938,False
-8.59646080095273,False
-28.417692119823215,False
-30.155596241681778,False
-34.14690575086783,False
-23.67195436394425,False
6.954393678578953,True
-20.270925500990984,False
-16.911912982602903,False
3.746926797836622,True
-36.31776622988541,False
-3.6226956008969253,False
16.460348830917283,True
-10.283014682343318,False
-15.415042504763118,False
-19.56666857719277,False
-25.282652277473765,False
-5.082145926434446,False
-2.3167726536137074,False
-26.544938635116615,False
-11.120297491066413,False
-20.44712786026254,False
-19.954577860209998,False
-54.83951716237255,False
-21.699269242443314,False
-40.10025132515861,False
-13.066363949404959,False
3.9268934994035583,True
-16.362663879764142,False
-14.968858860845025,False
2.3891270443228905,True
0.6994284019206951,True
-29.206626762007154,False
-15.356421053762617,False
-16.805547672953065,False
-34.00312785158678,False
-18.8866996211531,False
-36.738464171144926,False
-5.3563823989992585,False
-44.428122978441124,False
-28.33478361241056,False
-28.485181772668874,False
-18.47492623884089,False
-35.557779554456175,False
-24.31522102711704,False
-17.46758468448408,False
14.634563719223028,True
-12.376180675804779,False
-28.61707247843197,False
-27.140960193452585,False
1.5786400916869034,True
-25.927637098505773,False
10.32499209502219,True
-32.55621209808468,False
-24.442876729308033,False
-4.290785444821058,False
-16.982152737535912,False
-46.80492494837573,False
-33.09653687639104,False
-10.208938170632024,False
-24.099802559832384,False
-18.731853244948148,False
-23.463678063308958,False
3.0848942002708313,True
-4.31040246420817,False
-31.072418589048212,False
-24.819718420046534,False
-33.34994649183203,False
-8.397503340108635,False
-23.8584396648327,False
-23.137999820260106,False
7.842126033321151,True
-38.97299779120566,False
-19.314917494921108,False
-11.206448020343743,False
-36.48873458075239,False
19.030008498372236,True
-3.3741340993187166,False
-27.540669688027094,False
-19.83701203648256,False
0.27895211414721643,True
-7.997950898236969,False
2.968759146106059,True
-25.617889592901392,False
-21.86417859264943,False
-34.95711507510957,False
-27.97913269075939,False
-27.662825182308584,False
-25.271108140769293,False
-15.752282294879564,False
-33.93161821705866,False
-31.341960014046233,False
-41.07677528988943,False
-28.429219832952118,False
-7.564597075677053,False
-23.074667409536953,False
-18.22381679002994,False
-11.67281475269715,False
-15.301779093780883,False
-23.37333923808343,False
-6.045914583998485,False
-13.837675038154664,False
-4.2165197849764695,False
-45.597257757768205,False
9.410485067871077,True
-46.99678363697112,False
-14.024832823204726,False
-8.164587171925493,False
8.081309034625345,True
-20.441555308875863,False
-15.724971792124613,False
-56.186022278860825,False
-26.57161888695629,False
-11.032189035507425,False
-8.26487614582512,False
-20.478457693066765,False
-36.36276214381097,False
-33.457082141416436,False
-24.49759799733609,False
-5.359204327318009,False
-15.590042074946957,False
-40.36742159710933,False
-16.083079007447594,False
-20.37674568709012,False
-0.679791712479922,False
-26.91893585945202,False
-35.358975692857385,False
-4.691651896429775,False
-12.501322312400958,False
-28.700442303661266,False
-28.837527204928573,False
-7.715970892323504,False
-17.413909215645443,False
-6.3172838051908755,False
-12.906609151106064,False
-42.44727658451778,False
-45.53016099684891,False
18.213421157383593,True
1.119131925581442,True
-7.222196291825284,False
0.7768764427922541,True
-11.132768958812708,False
-21.332650513286026,False
-35.088802494437225,False
-4.698700073100344,False
-30.579834811603796,False
-1.8225678284105626,False
-37.43071317809594,False
-12.794082815613855,False
0.6695644160337153,True
-6.908664246599919,False
-19.578303619683822,False
-28.289194850763618,False
-9.57626244913347,False
-4.831261045009391,False
-25.207821788233954,False
-5.943890183723628,False
-44.323693580515894,False
0.42141427478993165,True
-1.9670738376330057,False
-43.91919637708556,False
-8.466588941774802,False
3.494063837126884,True
-33.39939570559547,False
-28.507667338197187,False
-17.72247165586408,False
27.09203625081969,True
-40.76323055439635,False
-24.725483492037142,False
-28.68470930372039,False
-15.711717071035483,False
-4.937868126331395,False
-13.363011833194662,False
-7.854926296887694,False
-17.155524960094816,False
-34.07231791498715,False
-6.364570534930518,False
-12.361953927814227,False
-31.21839103814969,False
-18.916949068895356,False
-15.511914645957386,False
-12.580482545961821,False
-8.615359398568494,False
2.9907396039662366,True
-24.70635322540719,False
-16.70341236108896,False
-18.775642244820293,False
-14.13043734765277,False
2.717724466216076,True
-1.1148345981181187,False
2.402740169712235,True
-8.821282527223797,False
-27.077570592212417,False
4.144768011547889,True
-32.84278184958027,False
0.7892139543511334,True
-21.45538375959059,False
-11.742105610158863,False
-14.341928601027888,False
-46.565918943207656,False
-8.674884654801396,False
-24.999433441614705,False
-29.935513457556958,False
-20.622427644963036,False
-0.1428988259676771,False
0.06360648438085192,True
-35.55091241219646,False
-24.15964789695417,False
-2.5525187526406192,False
-6.135138903187755,False
5.157662714001493,True
-42.019851675090294,False
-11.157679747230414,False
10.46946009761729,True
-30.85535130231936,False
-23.196879334733424,False
-51.1879105150143,False
-0.34141197135676293,False
-11.926327258776585,False
19.850231508009298,True
-26.381110928252774,False
-19.29643151788507,False
-64.85098504641644,False
-3.068978312760155,False
1.8996722526351775,True
-12.723759060170316,False
-29.122609959559682,False
-15.11976357204906,False
-8.876934958680074,False
-14.83695648111265,False
-18.92536228031359,False
-47.26580063964491,False
4.726508763361291,True
-21.703768550463074,False
-11.410255068028196,False
-22.83762168913983,False
-22.408230238870257,False
-17.803743202785736,False
-11.395388255169959,False
-31.58016599392437,False
-11.940463621527265,False
-16.99961101560894,False
3.5446168342021345,True
-40.044419220486105,False
0.12287403327563595,True
0.07232193430121825,True
-26.081180210590112,False
-1.9623652931260018,False
-6.064791440033449,False
-11.80061128298508,False
2.004548724349913,True
-38.94933676892221,False
6.890096074131716,True
-17.73708772133664,False
-35.857599078658765,False
-20.80202976417119,False
-4.204678109782456,False
-43.0971856697086,False
-56.484882356611216,False
-4.175800773857947,False
-23.099153906406734,False
-21.315333204579446,False
-27.91369476724138,False
-14.685591210721228,False
-0.8162195460472645,False
-27.84324484940111,False
-4.190089951863126,False
-9.758459927573458,False
-5.491330035573707,False
-10.737014747498407,False
-0.6454606486530494,False
-11.321752453486717,False
-8.286347593798794,False
-26.09200407591888,False
-21.66570820118154,False
-8.208627396190192,False
-25.175798922178984,False
7.269936799690541,True
-33.44598453312007,False
-7.957142965130679,False
-5.146398141827149,False
-37.29291952425954,False
-38.66190051219766,False
-25.232274912969956,False
-16.468159190139502,False
-21.84057809107528,False
2.1390571836484433,True
-23.420995277169908,False
-36.56722560184729,False
-6.288890658594852,False
-22.789376623501372,False
-11.049541708529652,False
-23.81323657700323,False
-39.37316875595985,False
-22.677170332257347,False
-9.540496630869512,False
-9.383360884146676,False
-8.927363159190406,False
-25.800339563044922,False
-39.80327131059562,False
-25.750038881390736,False
-22.01261884480107,False
-23.349065278766417,False
-54.840345618304646,False
-23.08445608521422,False
-8.791292092348833,False
-35.88682867173924,False
-2.3290660629571924,False
2.1755431328957435,True
-11.68007007596988,False
-3.38978079082343,False
-32.760387938581744,False
-41.56923171403249,False
-14.16089763335054,False
-31.90010674576141,False
-18.01617860197437,False
-25.6924646396396,False
-28.662616540779148,False
